Ferrari,Enel,Intesa,Unicredit,day
0.01525510130151186,0.004213746463488155,0.0146726805698707,0.01805655563197428,38
-0.004145078634214427,-0.01376305546259926,0.005274000726009254,-0.005965845459559249,39
0.01248699548081644,0.01089175350016491,-0.0006768578970806072,-0.001946458903196446,40
0.0141315897835721,-0.01464628901114051,-0.0008467820959250361,0.007638498728042231,41
-0.0121611372445326,0.005125464791070788,-0.004067798155725999,-0.00290320635355179,42
0.00615538590710174,0.00152981634622984,0.02263443476082538,0.002749969211645276,43
-0.02880441878932205,0.0018669392792805,-0.001497720381478218,0.01000161383632148,44
-0.00131236154402925,0.02286976443426214,0.02016661038502909,0.003354074080493596,45
-0.0002628172200185297,0.01043381344232763,0.01388660726865765,-0.001432722568309064,46
0.007623458929689075,0.006228530168360003,-0.005156244757865469,0.0001594798685724541,47
0.01043573333074943,-0.001466022139985479,0.005021061531880422,-0.01864839931391349,48
-0.01755739319185212,0.004241469129732778,-0.01015305185055315,0.007958436461084517,49
0.01892251447182569,-0.0008122549065565643,0.02311937361200322,0.02288106470652806,50
-0.0007738092434479427,0.00942930452673485,0.01304909762041784,0.01291756752723017,51
-0.002323225463682355,-0.0128844692254767,-0.003770029629327931,0.001710653293139464,52
0.004398453470254582,0.0003263332622795989,0.01781764117244045,0.02158055107328205,53
0.01391038801922773,-0.00929703600869547,0.0004649124846838326,0.0082065020409956,54
0.01219504523405268,0.0003292882079490855,0.01455554551221794,0.02110352204609534,55
0.002008071440357861,0.004443668413685709,-0.001526327298340791,0.001181040720091175,56
0.0,-0.005407094165317816,0.006725843187291858,0.0,57
0.005761480551097486,0.001812105633207439,0.0006072810498169989,-0.009289356914282676,58
0.01120803539196213,-0.002302277877165748,0.008042529265729792,0.01443670084745774,59
-0.0007389306766693027,0.00280209282199495,0.007225572681525128,0.01291071059968529,60
0.001232461831637499,0.01380676922100421,0.0007473096370618215,-0.002896851991309402,61
-0.005416080656711064,-0.00794427118010832,0.00448026845132854,0.02193495906423015,62
-0.03143572140778528,-0.02140873147045108,-0.004608905356381698,-0.0007106670008099059,63
-0.008177791769213072,0.0003339298389837264,0.01657957282067701,0.01422471444112339,64
-0.002576626095977197,0.009348928925681177,-0.005289491647078925,-0.005610119606767827,65
0.001033344881572695,-0.02299030323300488,-0.01654355391060847,-0.01551488413775848,66
0.008516055384232502,-0.00135430187368335,0.00811052618139585,0.01389681603164838,67
-0.01356195196119658,-0.01254457014492283,-0.01325975424438941,-0.02444534372893425,68
0.01322967057856106,-0.02163086473197329,0.01162602916503053,0.01245670916262998,69
-0.001792149628685791,0.001403730699508499,-0.02029848857427097,-0.02804016829352796,70
-0.005898984260511053,0.02908720286085797,0.002437511664426406,0.002207815561015902,71
0.005933988766848808,-0.00425679456258099,0.01109417139209068,0.008958733111869899,72
-0.006411866935007282,-0.009233922415815665,-0.02239579698529381,-0.02052394113228695,73
0.008002061254409165,-0.00138080521373507,0.01445260105541912,0.02199426615611522,74
0.002816877072483237,0.01486345513214871,0.01530763054343964,0.02021235099505936,75
-0.01123593729512207,0.01413484457657654,0.008210187349586118,0.005558685303044042,76
-0.005086414368832837,0.01578493564841721,0.01525031124262788,0.01965521905283452,77
0.03134794878197633,0.01173752493313285,0.02654215612374866,0.03515974330193505,78
-0.003546074428612322,-0.005228753799246144,-0.0007103634723673036,-0.009765216288423084,79
-0.01830194328761703,-0.004599175380307852,-0.003980603249970627,-0.005716669309174138,80
0.02149141689175837,0.01155119369145896,0.01341703100865566,0.01997993484142713,81
-0.004562649840461175,0.01141920169925825,-0.00197183807255441,-0.01155589143561397,82
-0.01400561430670011,-0.003064410332252909,-0.004798189206701275,-0.01397195607270318,83
0.02040283817916366,0.009868919761590877,0.01361316475335017,0.00925384169246879,84
0.01012401446777078,0.001281618280330132,-0.0313374743207947,-0.02020050675301877,85
-0.003758396978301493,0.01199990765556369,0.02917389391866521,0.01886239364377618,86
-0.04728378563607094,0.0093280995966194,0.009963571571480978,0.03587819661721414,87
-0.001055900792579223,0.009711837844928128,-0.001389536865150087,-0.003463453295318386,88
-0.001849881167892753,0.009618343861612866,-0.003895937360178348,0.0008340058766265201,89
-0.008472377015280808,0.03795326681688582,0.005866837731100638,0.0008335343880707669,90
0.009612878249467771,-0.0004440592530545739,0.007221234267499765,-0.004024966224137727,91
0.006611983547072153,-0.005628000547996725,0.02109462453918254,0.01505002437205527,92
0.001839107395742667,0.01906462400828501,0.006481306864625003,-0.003844030332994297,93
0.01442435196483505,-0.003361599212037936,0.0016098383759513,0.0008269865249646013,94
0.003619495676658202,-0.002786313056568179,0.009643721953366269,-0.0008263031833665169,95
-0.01056152544716094,-0.005735262504963257,-0.0160354003422184,0.001102611742964665,96
-0.0002603927703052067,-0.003845537785495456,-0.002528820891108507,0.004955900361030219,97
0.001302062684502836,-0.009057289212280994,-0.002957734352070474,-0.01506845571196014,98
0.0002601218973443675,-0.01018873463260184,0.001271339945331906,0.005424251694050586,99
-0.001300031355249698,-0.007568845157607029,0.001975209791376331,0.001798255117192671,100
0.006769091025849772,0.01601583592587619,0.003660849311805991,0.006351745794199948,101
-0.01991217306681015,-0.0001501348574936001,0.01192484169868613,0.001234977957939476,102
-0.01160942857993763,-0.01351345708897744,-0.0206570899447569,-0.01315600456382637,103
0.00587285419679473,0.007610238003816772,0.02293315023689702,0.01166501026462807,104
0.001592380472904997,0.005438170864801917,-0.001937416343305465,-0.001098222381584413,105
-0.005034399051159544,0.01412256801424983,0.009428759118485841,0.01195553903677782,106
0.007190396816302735,-0.00207409646060408,-0.02541214090861643,-0.04155349347256088,107
0.01877304933971646,0.011431123188959,-0.001268472942251742,0.00864274207878779,108
0.007526675384315951,-0.002201702570922337,0.01637031980308779,0.0254247870343971,109
-0.01391040422242351,-0.01294491462958502,-0.00388788841605392,0.001917857553755731,110
0.003657316931687804,-0.004620036699749974,-0.005296829128285219,-0.008613563896572085,111
-0.003383664702034772,-0.0166192717281094,-0.02564464700064317,-0.03751209326682403,112
0.03003395715018264,0.01111455237708436,0.01553284206693073,0.02263931797094987,113
-0.01850913053734382,-0.01310051603305173,-0.03271485217611048,-0.034748516413042,114
-0.01911647433823049,-0.03310955127240356,-0.02489026692743768,-0.05545065050280273,115
0.01474838086138375,-0.00284043253794708,0.01066073534459955,0.01905628866118314,116
-0.004152510863403291,0.02073113378312752,0.01589656109025595,0.02820101122286189,117
0.004951738643231396,-0.007751905824288863,0.01199188339316692,-0.0005867816143491078,118
0.01426349881879285,0.0139061836586909,0.009682022637396592,0.02142650280027159,119
-0.0127844087022243,-0.003082045461969662,-0.01159294216963191,-0.0214080590136686,120
0.01968399348248018,0.01128448375778102,0.02287864331500011,0.03846726248478971,121
0.006857998596199621,0.005502929835138337,-0.004388423379908302,-0.0127244947946541,122
-0.01791119607062097,-0.004560637891078523,0.002843637453880277,-0.003580009320120814,123
-0.01515543532849561,-0.00778861343674242,-0.01758107190777292,-0.006611231034088005,124
-0.007042238268451184,-0.0004617738771335311,0.001876125774196158,0.001302041960737688,125
0.003940128657657915,0.01740071031947577,0.03183523092343865,0.04623625317270252,126
-0.002093176110690154,-0.003329803672615372,-0.01437943509835782,-0.01339595704850094,127
0.01861562211415246,0.007289247421836009,0.009631611448704058,0.01777703956240084,128
0.01235523839704422,0.002412218998635307,0.00434909400031902,0.01842945561808063,129
-0.01373002525266154,0.008572658242152142,-0.008381055492714506,-0.0002701878212758579,130
0.02217067674776696,-0.00477184211774051,0.004648616560918306,0.003106967328865506,131
-0.003026449338175086,-0.003745824793323971,-0.003645595000153157,-0.01090770779428718,132
0.01087785968523436,0.01248305172618691,0.006051285963659891,0.01048342711627726,133
-0.01426428373681699,0.008467120561733266,0.00461603160813473,-0.01279991848980688,134
0.0114241940717712,0.01414050780534515,0.007936392684977589,0.01310235788202352,135
-0.01154620237192483,-0.0136529174998935,-0.003177177387506558,0.000673452270885555,136
-0.004824817075875676,-0.007362655132831852,0.004157390397518723,0.007539127139525537,137
-0.01658583702741967,0.004005300237567289,0.006900439277566672,0.005879236900977691,138
0.003373209074961858,0.004728128172438728,0.005345402855179371,0.0003983926651294212,139
-0.007757987440751735,-0.007941174246580363,-0.006135054397768624,-0.003585174328861407,140
0.01172788642349754,0.005052867038881859,0.01920442931034105,0.03025053796363708,141
0.0054095444233484,0.003199217843434132,0.007806162292292473,0.009442516694696756,142
-0.02049704442289713,0.006985580043509687,-0.005074781996883493,0.002050268640961361,143
-0.01778702185683545,0.004373408548412394,-0.006845589769143179,-0.02685429217157964,144
0.01331553145861064,0.001501539407763319,0.001351521749430651,-0.005518984558429474,145
-0.00919843905962392,-0.002998576334992453,-0.009987818017445527,0.001321311067983943,146
0.0132626343085136,-0.003007518452397107,0.03544644912908868,0.01187653221905083,147
-0.004188463549707366,-0.005429832983084526,-0.01237657399197523,-0.01004172739869069,148
0.02497363872579106,-0.01152559685947763,-0.03919475046509968,-0.05704122113037713,149
0.00743779742374806,-0.004909496142471936,-0.04412384182876217,-0.05001395308011292,150
-0.01247453256226405,-0.02913969243145687,-0.009725592241770498,-0.02544131327040011,151
-0.01521005551688104,0.0001587533217801695,-0.01436528005174309,-0.01614604311778323,152
0.01832463873364665,0.02095904854749642,0.02766210138997738,0.04785284733380979,153
-0.01362468352083512,-0.0003110182541724571,-0.003328524145081446,0.0005854614795313129,154
0.005212402872115884,-0.002955869239709807,0.002468426466965434,0.007753060988643812,155
0.0,0.004524977611696013,0.005359193549882679,0.00362909201231898,156
0.01218561837400323,0.01040699229953579,-0.001728797295337148,0.001880066685469695,157
0.03995898112027052,-0.002459692750415021,0.007071648437069866,0.01198218368338133,158
0.03078822016056026,0.01248268826540722,0.03095446045878125,0.03680454254429266,159
0.001672628529119535,0.003196373474538161,0.004726175434466517,0.009080946173469329,160
0.003578260883919659,-0.00182075662553105,-0.005395691804107261,-0.02249800690005277,161
0.02543377710579175,0.003648078444997704,0.005981349462477192,-0.001952790542398164,162
-0.0006953850076019119,0.0006057389495914833,0.001659305618936235,0.01034242610818059,163
-0.0002320038627359189,0.01619497630214428,0.01532304427287623,0.01106640790666913,164
-0.001392132130743517,-0.0007447691204378604,-0.003942916442645328,-0.003557145412269702,165
0.01696104120500364,0.00924129341462443,0.01010104569520665,0.001922223620153929,166
-0.0009139517934871888,0.0087136792182827,0.0004053040478075864,0.001781497496433193,167
0.01852278392868167,0.0023426503371069,0.007294400247617183,0.009712744609710722,168
0.004041371457533582,0.002629220024276124,0.009655297902463555,0.01287102144400021,169
-0.002683403010021901,0.003496458473200459,0.002390844021977978,0.00361144194683205,170
-0.004932739940781139,0.0007259553292635612,-0.01643041241521437,-0.01985873623884571,171
-0.0119423210432863,-0.001595884186973429,0.0006735760377203359,-0.0002719522099234872,172
-0.02348913194808533,0.0164196101769889,0.009962270655912375,0.001904402162816066,173
-0.006772600978142473,0.008005833832218423,-0.02252724775574733,-0.01642695738311506,174
0.006348518554863514,0.0004254030378603169,0.01636437284420134,0.0104899930833624,175
-0.007710287274275029,0.003969364130506303,-0.01006310936099442,-0.01447876617585453,176
-0.003531921226251344,-0.00395367057235263,0.001761951271809226,0.002217419998882697,177
0.006143613478435617,0.003969364130506303,0.01041815039409322,0.02876512863553971,178
-0.0009393499885876899,0.00508335221515499,0.005624041725775353,-0.007796823413850906,179
-0.02021627893946321,0.001966837160141566,-0.004261042934240789,0.005283887277362176,180
0.005278315826756863,0.00729109554746743,0.00695376490288524,0.00970352105140071,181
-0.01742243706537683,-0.01252787287142332,0.0007967506834092308,-0.0006673573251244624,182
0.03789163577546062,-0.01705661874297604,0.009023383075305702,0.01242156538392969,183
-0.01684995204935391,0.002437898104367786,0.00604947459049554,0.002506516497138733,184
0.02404192352372903,0.01001434139496316,-0.01882348065899364,-0.03316215775868725,185
-0.004416580370888989,0.007507048695519103,0.00652803772357391,0.01429153017778484,186
-0.01237450871454748,-0.002108761052713737,0.0,0.01637135435092096,187
0.01300237609825472,0.008171335987885664,0.0260754438565356,0.04832326954817101,188
-0.00863479339987816,0.007965338748189721,-0.001418989172190188,0.007052874981230417,189
-0.01200557537463709,-0.005268285812375151,-0.008525966683972652,-0.01538260472723352,190
-0.0138194533143422,0.006411226680286042,-0.0265798188034706,-0.02756259649182324,191
0.002657649216162072,-0.01509493954715324,-0.005220192669449619,-0.0154127828406263,192
-0.02048189931703537,-0.01799773316855513,-0.008073193321749272,0.0002653139284902739,193
0.007626076149088501,-0.00415235840953132,0.02102545142359835,0.02970823849044613,194
0.001220683730058569,-0.00215673968736263,0.01049557822604297,0.01416791844209464,195
0.01682515257942296,0.005331480857033277,-0.004470169027672388,-0.004190875214414636,196
0.005515559071827214,0.003439756644097569,0.005810884286760576,0.004336043249214994,197
-0.007870267409238685,-0.002713799798585437,0.01102936640326413,0.01587302235912058,198
0.02596155651788057,0.01203089067921348,0.01064941589140678,0.002000037006064659,199
0.02436746042698101,0.01556753996248728,0.008095571788114375,0.003742496265382034,200
-0.004117169985368596,0.004598700293444447,0.002039576202522264,0.0002486628000450963,201
-0.003445123975582054,0.01054227659651374,-0.002671470418066035,0.001615256643278995,202
0.02143358174001109,0.004804479160195108,0.01288261585763362,0.01066861128315355,203
0.0002255310284200451,0.001639288406019457,0.00742984500854238,0.002209430729187112,204
-0.005188333530830813,0.0006819940274949143,-0.008875061795961647,-0.00673605126914667,205
0.006122505483509455,-0.02276137310554394,-0.008449943918174219,-0.005548826208695901,206
0.006761356433017118,0.0009762509596908941,-0.0119561898828936,-0.001735840783041565,207
-0.001119370486638349,0.00334411423084835,-0.001158642035907986,-0.004844064741677645,208
0.008740501863216288,-0.001805343189441033,-0.0009021965805032783,0.002371367353289244,209
0.006887358228177431,0.002782414585779991,0.01302892480050066,0.01407053096059752,210
-0.002868567295523317,-0.009711465062235192,0.01184260597818731,0.00822695018647046,211
-0.01792428104520227,-0.007985425227291398,-0.007173446674817452,-0.000974369716530421,212
-0.009013064640176705,-0.01567573860942595,-0.001901364522901905,-0.00816768012013358,213
0.003410587106860374,0.006025802002741276,0.02451106360374644,0.03552109731968667,214
-0.007704485193908428,0.002709614829599305,0.008677312856179897,0.003560908610348079,215
-0.07056402024258002,-0.004693467075290503,0.007742379322081216,0.01336482744840573,216
0.001965555660340845,-0.02615032792888528,-0.03121949554785719,-0.05310466882678089,217
0.02305055749426121,-0.01746145300898483,-0.02945617460148064,-0.01380486374565071,218
0.01078624371325865,-0.002688194270966116,-0.005058373601900756,-0.0005000221204235489,219
0.01351666339444368,0.01153039250236199,0.0165558717257821,0.02013261389895793,220
-0.03369208986533789,-0.02427826313465853,-0.02449345020754734,-0.01691606224688058,221
0.007748224950003602,0.00439987283604526,0.005126864720911506,0.01346640885866601,222
0.005766396291251086,0.02280965266355972,0.02144911842582298,0.02854329101270103,223
-0.01815573418788452,0.002510703329271946,-0.001280398134537619,-0.02464103943393881,224
-0.002433126256317086,-0.01311138246997468,0.006970527981501773,-0.004866539164116723,225
-0.008780468850271839,-0.008359425258803732,-0.01104901882546183,-0.02232040925525702,226
-0.004921257533450185,-0.01189218874448073,-0.004845856587557984,0.002966651611159055,227
0.01211670660672737,0.002437506679385804,-0.007845241384027313,-0.001671799348488601,228
0.02174450306581854,0.02173252330083741,-0.009270608583886397,-0.01867833582438572,229
-0.001195581181374195,0.002826167965573001,-0.006742847318982559,-0.04765027902149688,230
-0.01268861024787438,-0.004449754950804463,-0.007342767257948801,-0.0111647710494247,231
-0.004849658281394276,0.004022679393269613,-0.001395610889900034,-0.001533287495076641,232
-0.00414224955910758,0.004600001432153444,0.006988082770139181,0.01130816926241884,233
0.007340306033336796,0.005908418832809348,0.006800870604646958,0.004555412848059381,234
0.01214479719676032,0.003083726202229631,0.001378487923322513,0.01154318994253045,235
0.0119990709139608,0.01185773190510009,0.01362885588894125,0.01888335712101519,236
0.006639744002277848,0.004484941955100519,0.01358141576177663,0.001733321536753429,237
-0.003297974296086803,0.009938076601699652,0.02264509319370833,0.05031287597361378,238
0.02174422827481681,-0.003707935917362959,0.006027242223848761,-0.006209739465133035,239
-0.01110342362083161,-0.009018038330716571,0.0,-0.01249668153392935,240
-0.005847932601220629,0.001877765341846249,-0.005079477333301052,0.002969895957700919,241
0.007294117834358627,-0.002595104140317051,0.009425347719162369,0.003991358315991178,242
0.007007741102674547,-0.001300964827177231,0.0128388025340247,0.006411941938135213,243
0.0009278014252400713,0.004921109253051448,0.005633803173111351,-0.007900224811941303,244
-0.02595592748203446,0.01094624591912741,0.004201680936441354,-0.001284324555752336,245
-0.01332379520309424,-0.009118063482037475,-0.01952586578508453,-0.01748963984882124,246
0.001205671707541711,-0.005607523187142749,0.00866422571712211,0.01308898664777858,247
-0.01541426546776536,-0.01662805169375225,-0.01205131166010409,-0.02855297929292688,248
0.006849341864020753,0.0007351672006830068,-0.004931193784900256,0.001462934411582184,249
-0.00826042042221553,-0.001028537685259567,-0.003651568391223381,0.001593606612731335,250
0.01616848344078159,0.007059920643132989,0.01178015877124761,0.01683910480126527,251
-0.005785933009224253,0.005695898221790952,-0.0005175051003094566,0.00469416763332009,252
